,x1,x2
0,0.4,0.4
1,0.42205978736578054,0.42205978736578054
2,0.4612684926181402,0.4612684926181402
3,0.4612684926181402,0.4612684926181402
4,0.4664821553943692,0.4664821553943692
5,0.4664821553943692,0.4664821553943692
6,0.4664821553943692,0.4664821553943692
7,0.4664821553943692,0.4664821553943692
8,0.4664821553943692,0.4664821553943692
9,0.4760278268035244,0.4760278268035244
10,0.4760278268035244,0.4760278268035244
11,0.4760278268035244,0.4760278268035244
12,0.4760278268035244,0.4760278268035244
13,0.4802726047204018,0.4802726047204018
14,0.4910879317457011,0.4910879317457011
15,0.49970462908315694,0.49970462908315694
16,0.49970462908315694,0.49970462908315694
17,0.5139874527337072,0.5139874527337072
18,0.5197494639568869,0.5197494639568869
19,0.5475695446047966,0.5475695446047966
20,0.5475695446047966,0.5475695446047966
21,0.5604288327113774,0.5604288327113774
22,0.5842274933513896,0.5842274933513896
23,0.5842274933513896,0.5842274933513896
24,0.5966974904945561,0.5966974904945561
25,0.6332681939877534,0.6332681939877534
26,0.651747669213196,0.651747669213196
27,0.651747669213196,0.651747669213196
28,0.651747669213196,0.651747669213196
29,0.651747669213196,0.651747669213196
30,0.651747669213196,0.651747669213196
31,0.6618237986316633,0.6618237986316633
32,0.6618237986316633,0.6618237986316633
33,0.6618237986316633,0.6618237986316633
34,0.6618237986316633,0.6618237986316633
35,0.6699627800797482,0.6699627800797482
36,0.6699627800797482,0.6699627800797482
37,0.6699627800797482,0.6699627800797482
38,0.6945462327314488,0.6945462327314488
39,0.6945462327314488,0.6945462327314488
40,0.6945462327314488,0.6945462327314488
41,0.6945462327314488,0.6945462327314488
42,0.6945462327314488,0.6945462327314488
43,0.6888138477807877,0.6888138477807877
44,0.6759608317238224,0.6759608317238224
45,0.6759608317238224,0.6759608317238224
46,0.6670247533282018,0.6670247533282018
47,0.6670247533282018,0.6670247533282018
48,0.6670247533282018,0.6670247533282018
49,0.6670247533282018,0.6670247533282018
50,0.6592507936203068,0.6592507936203068
51,0.6592507936203068,0.6592507936203068
52,0.6592507936203068,0.6592507936203068
53,0.6592507936203068,0.6592507936203068
54,0.6546959101111678,0.6546959101111678
55,0.6546959101111678,0.6546959101111678
56,0.6282797467653807,0.6282797467653807
57,0.6282797467653807,0.6282797467653807
58,0.6282797467653807,0.6282797467653807
59,0.6282797467653807,0.6282797467653807
60,0.6282797467653807,0.6282797467653807
61,0.6256940205209058,0.6256940205209058
62,0.6256940205209058,0.6256940205209058
63,0.6145317865353502,0.6145317865353502
64,0.6136272697200174,0.6145317865353502
65,0.6069945927995365,0.6069945927995365
66,0.6069945927995365,0.6069945927995365
67,0.5973013961097553,0.5973013961097553
68,0.5973013961097553,0.5973013961097553
69,0.5779109128616415,0.5779109128616415
70,0.5720331444979029,0.5720331444979029
71,0.5577900186973668,0.5577900186973668
72,0.5577900186973668,0.5577900186973668
73,0.5577900186973668,0.5577900186973668
74,0.5577900186973668,0.5577900186973668
75,0.5402749958667499,0.5402749958667499
76,0.5402749958667499,0.5402749958667499
77,0.507172270374137,0.507172270374137
78,0.49820212913114703,0.49820212913114703
79,0.49820212913114703,0.49820212913114703
80,0.49820212913114703,0.49820212913114703
81,0.49820212913114703,0.49820212913114703
82,0.49820212913114703,0.49820212913114703
83,0.49820212913114703,0.49820212913114703
84,0.49820212913114703,0.49820212913114703
85,0.49820212913114703,0.49820212913114703
86,0.49820212913114703,0.49949018217434893
87,0.511981990251867,0.511981990251867
88,0.511981990251867,0.511981990251867
89,0.5460231407182361,0.5460231407182361
90,0.5460231407182361,0.5460231407182361
91,0.5460231407182361,0.5460231407182361
92,0.5522616871078095,0.5522616871078095
93,0.5522616871078095,0.5522616871078095
94,0.5522616871078095,0.5522616871078095
95,0.5717124932657313,0.5717124932657313
96,0.6147822716751458,0.6147822716751458
97,0.6147822716751458,0.6147822716751458
98,0.6244321490983474,0.6244321490983474
99,0.6423830818525249,0.6423830818525249
100,0.6629973311207245,0.6629973311207245
101,0.6667004772431638,0.6667004772431638
102,0.6667004772431638,0.6667004772431638
103,0.6667004772431638,0.6667004772431638
104,0.6667004772431638,0.6667004772431638
105,0.6667004772431638,0.6667004772431638
106,0.6887473755033736,0.6887473755033736
107,0.6887473755033736,0.6887473755033736
108,0.6714856857065885,0.6714856857065885
109,0.6714856857065885,0.6714856857065885
110,0.6344084831208894,0.6344084831208894
111,0.6344084831208894,0.6344084831208894
112,0.6161514154558582,0.6161514154558582
113,0.6161514154558582,0.6161514154558582
114,0.6161514154558582,0.6161514154558582
115,0.591081037660283,0.591081037660283
116,0.591081037660283,0.591081037660283
117,0.591081037660283,0.591081037660283
118,0.591081037660283,0.591081037660283
119,0.5785626865792157,0.5785626865792157
120,0.5785626865792157,0.5785626865792157
121,0.5785626865792157,0.5785626865792157
122,0.5785626865792157,0.5785626865792157
123,0.5450071681320322,0.5450071681320322
124,0.5450071681320322,0.5450071681320322
125,0.5450071681320322,0.5450071681320322
126,0.5450071681320322,0.5450071681320322
127,0.5450071681320322,0.5450071681320322
128,0.5450071681320322,0.5450071681320322
129,0.5348785596606388,0.5348785596606388
130,0.51814374301464,0.51814374301464
131,0.5010291864100039,0.5010291864100039
132,0.4979481164630011,0.4979481164630011
133,0.4979481164630011,0.4979481164630011
134,0.49556842605386864,0.49556842605386864
135,0.49556842605386864,0.49556842605386864
136,0.49556842605386864,0.49556842605386864
137,0.49556842605386864,0.49556842605386864
138,0.49556842605386864,0.49556842605386864
139,0.49556842605386864,0.49556842605386864
140,0.5158549496255624,0.5158549496255624
141,0.5202362627090812,0.5202362627090812
142,0.5202362627090812,0.5202362627090812
143,0.5268988422566045,0.5268988422566045
144,0.5477037944343041,0.5477037944343041
145,0.5691032990879098,0.5691032990879098
146,0.5691032990879098,0.5700567093593762
147,0.5832920754240011,0.5832920754240011
148,0.5997611939110341,0.5997611939110341
149,0.6036431140890361,0.6036431140890361
150,0.6128033980061374,0.6128033980061374
151,0.6128033980061374,0.6128033980061374
152,0.6228999447921648,0.6228999447921648
153,0.6270243352979235,0.6270243352979235
154,0.6270243352979235,0.6270243352979235
155,0.6270243352979235,0.6270243352979235
156,0.6270243352979235,0.6270243352979235
157,0.6270243352979235,0.6270243352979235
158,0.6270243352979235,0.6270243352979235
159,0.6270243352979235,0.6270243352979235
160,0.6511744421763074,0.6511744421763074
161,0.6698934653326025,0.6698934653326025
162,0.6949793406341914,0.6949793406341914
163,0.6949793406341914,0.6949793406341914
164,0.6889401549428322,0.6889401549428322
165,0.6713928370409021,0.6713928370409021
166,0.6713928370409021,0.6713928370409021
167,0.6713928370409021,0.6713928370409021
168,0.6334119578148697,0.6334119578148697
169,0.6334119578148697,0.6334119578148697
170,0.6186553526314977,0.6186553526314977
171,0.6186553526314977,0.6186553526314977
172,0.607295207264585,0.607295207264585
173,0.5894380970897468,0.5894380970897468
174,0.5894380970897468,0.5894380970897468
175,0.5872904537855558,0.5872904537855558
176,0.5872904537855558,0.5872904537855558
177,0.5872904537855558,0.5872904537855558
178,0.5872904537855558,0.5872904537855558
179,0.5872904537855558,0.5872904537855558
180,0.5772267937700397,0.5772267937700397
181,0.5718571168356669,0.5718571168356669
182,0.569828431020046,0.569828431020046
183,0.5686018907918707,0.569828431020046
184,0.5421666800887011,0.5421666800887011
185,0.5421666800887011,0.5421666800887011
186,0.521884122184794,0.521884122184794
187,0.521884122184794,0.521884122184794
188,0.521884122184794,0.521884122184794
189,0.521884122184794,0.521884122184794
190,0.5118411653744999,0.5118411653744999
191,0.5118411653744999,0.5118411653744999
192,0.4998306598158828,0.4998306598158828
193,0.4998306598158828,0.4998306598158828
194,0.4998306598158828,0.4998306598158828
195,0.4998306598158828,0.4998306598158828
196,0.4998306598158828,0.4998306598158828
197,0.4998306598158828,0.4998306598158828
198,0.5087471237078752,0.5087471237078752
199,0.5087471237078752,0.5087471237078752
