,x1,x2
0,0.05,0.05
1,0.03968208126933093,0.05
2,0.03968208126933093,0.05
3,0.05,0.05018925458825718
4,0.06227781545917055,0.06227781545917055
5,0.06227781545917055,0.06227781545917055
6,0.08178271026961992,0.08178271026961992
7,0.08178271026961992,0.08178271026961992
8,0.08822038632457241,0.08822038632457241
9,0.08822038632457241,0.08822038632457241
10,0.100096495642646,0.100096495642646
11,0.12749149063459186,0.12749149063459186
12,0.12749149063459186,0.13031454598455672
13,0.14633627428233065,0.14633627428233065
14,0.14633627428233065,0.14633627428233065
15,0.14633627428233065,0.14633627428233065
16,0.14633627428233065,0.14633627428233065
17,0.14633627428233065,0.14633627428233065
18,0.1673270131189667,0.1673270131189667
19,0.172306099843333,0.172306099843333
20,0.172306099843333,0.172306099843333
21,0.20395143718855302,0.20395143718855302
22,0.20395143718855302,0.20634794033714454
23,0.21535538831015044,0.21535538831015044
24,0.24877808969140824,0.24877808969140824
25,0.24877808969140824,0.24917117240011122
26,0.24877808969140824,0.24917117240011122
27,0.27762666290053073,0.27762666290053073
28,0.27762666290053073,0.27762666290053073
29,0.2928854972199034,0.2928854972199034
30,0.2928854972199034,0.2928854972199034
31,0.2928854972199034,0.2928854972199034
32,0.3038063390109358,0.3038063390109358
33,0.3038063390109358,0.3038063390109358
34,0.32481744780062005,0.32481744780062005
35,0.35283857704947263,0.35283857704947263
36,0.3973674048723559,0.3973674048723559
37,0.3973674048723559,0.3973674048723559
38,0.411430387526055,0.411430387526055
39,0.411430387526055,0.411430387526055
40,0.4350521783628505,0.4350521783628505
41,0.4350521783628505,0.44164117551779525
42,0.4350521783628505,0.44164117551779525
43,0.4350521783628505,0.47952184555361255
44,0.4350521783628505,0.47952184555361255
45,0.37726057200685226,0.4849613390417127
46,0.37726057200685226,0.504509676138535
47,0.37726057200685226,0.504509676138535
48,0.37726057200685226,0.5349626691147205
49,0.355943561739118,0.5349626691147205
50,0.355943561739118,0.5445799742150941
51,0.355943561739118,0.5445799742150941
52,0.355943561739118,0.5725248150834681
53,0.355943561739118,0.5725248150834681
54,0.355943561739118,0.5879887099543751
55,0.355943561739118,0.5879887099543751
56,0.355943561739118,0.5879887099543751
57,0.355943561739118,0.5879887099543751
58,0.355943561739118,0.5879887099543751
59,0.34314142878513487,0.5879887099543751
60,0.34314142878513487,0.5879887099543751
61,0.34314142878513487,0.5879887099543751
62,0.3364758205231173,0.6147068817623224
63,0.3364758205231173,0.6147068817623224
64,0.3364758205231173,0.6147068817623224
65,0.3364758205231173,0.629681161731243
66,0.3364758205231173,0.6605580926300681
67,0.3306074565217383,0.6718007638024733
68,0.3306074565217383,0.6718007638024733
69,0.3306074565217383,0.6718007638024733
70,0.3157419242549506,0.6718007638024733
71,0.3157419242549506,0.6836034301595375
